type,resources,fc,ds,ead,first_cpt,base_cost,zipcode,sc,index,optimal_flow
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.51,90022,LGB5,r3887,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,90026,LGB5,r3888,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.59,90027,LGB5,r3889,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.61,90028,LGB5,r3890,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.59,90029,LGB5,r3891,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90031,LGB5,r3892,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.52,90032,LGB5,r3893,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90033,LGB5,r3894,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.57,90039,LGB5,r3895,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.54,90041,LGB5,r3896,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.53,90042,LGB5,r3897,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.58,90057,LGB5,r3898,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.53,90063,LGB5,r3899,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.55,90065,LGB5,r3900,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.62,90068,LGB5,r3901,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90601,LGB5,r3902,0.0
ddu,['j17' 'j22' 'j21'],LGB3,DPS1,2021-05-11 15:00:01,2021-05-11 05:00:00,2.45,90602,LGB5,r3903,0.0
